,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,2,14:59:35,14:59:43,0.867,8.5501
1,3,14:59:43,14:59:52,0.8791,8.494
2,4,14:59:52,15:00:00,0.8148,8.0287
3,5,15:00:00,15:00:08,0.8243,8.2222
4,8,15:01:44,15:01:54,0.8303,9.521
5,9,15:01:54,15:02:02,0.8431,7.9771
6,10,15:02:02,15:02:10,0.8164,8.4733
