,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,Thu May 23 18:22:18 2019,Thu May 23 18:22:32 2019,3.3401,13.9779
1,2,Thu May 23 18:22:32 2019,Thu May 23 18:22:46 2019,3.8611,14.716
2,3,Thu May 23 18:22:46 2019,Thu May 23 18:23:04 2019,5.405,17.5352
3,6,Thu May 23 18:23:27 2019,Thu May 23 18:23:52 2019,3.3625,24.4152
4,8,Thu May 23 18:24:19 2019,Thu May 23 18:24:45 2019,3.4359,25.7891
5,9,Thu May 23 18:24:45 2019,Thu May 23 18:25:09 2019,3.6587,23.8654
6,12,Thu May 23 18:25:54 2019,Thu May 23 18:26:15 2019,3.9911,21.265
7,14,Thu May 23 18:26:43 2019,Thu May 23 18:27:06 2019,3.852,22.9915
8,19,Thu May 23 18:28:55 2019,Thu May 23 18:29:24 2019,9.5114,28.7789
9,25,Thu May 23 18:32:26 2019,Thu May 23 18:32:48 2019,3.6548,22.038
10,26,Thu May 23 18:32:48 2019,Thu May 23 18:33:12 2019,3.9754,23.8848
11,27,Thu May 23 18:33:12 2019,Thu May 23 18:33:34 2019,3.8292,21.4015
12,28,Thu May 23 18:33:34 2019,Thu May 23 18:33:57 2019,4.195,23.5777
13,29,Thu May 23 18:33:57 2019,Thu May 23 18:34:17 2019,3.7434,19.7041
14,30,Thu May 23 18:34:17 2019,Thu May 23 18:34:39 2019,3.6907,22.0869
15,31,Thu May 23 18:34:39 2019,Thu May 23 18:35:05 2019,8.0234,25.4517
16,32,Thu May 23 18:35:05 2019,Thu May 23 18:35:27 2019,5.282,22.6021
17,33,Thu May 23 18:35:27 2019,Thu May 23 18:35:49 2019,4.0409,21.5845
18,34,Thu May 23 18:35:49 2019,Thu May 23 18:36:13 2019,5.2539,24.1487
19,35,Thu May 23 18:36:13 2019,Thu May 23 18:36:35 2019,3.5541,21.9297
20,36,Thu May 23 18:36:35 2019,Thu May 23 18:36:58 2019,3.5894,23.4097
21,37,Thu May 23 18:36:58 2019,Thu May 23 18:37:20 2019,3.5435,21.4555
22,38,Thu May 23 18:37:20 2019,Thu May 23 18:37:42 2019,3.3556,22.8172
23,39,Thu May 23 18:37:42 2019,Thu May 23 18:38:05 2019,3.3135,23.0024
24,40,Thu May 23 18:38:05 2019,Thu May 23 18:38:28 2019,3.3867,22.6619
25,41,Thu May 23 18:38:28 2019,Thu May 23 18:38:51 2019,3.3647,23.3499
26,42,Thu May 23 18:38:51 2019,Thu May 23 18:39:15 2019,3.5589,23.6941
27,45,Thu May 23 18:39:58 2019,Thu May 23 18:40:26 2019,4.8293,27.9684
28,47,Thu May 23 18:40:49 2019,Thu May 23 18:41:14 2019,3.8735,24.7568
29,48,Thu May 23 18:41:14 2019,Thu May 23 18:41:40 2019,7.1858,26.5807
30,49,Thu May 23 18:41:40 2019,Thu May 23 18:41:59 2019,3.51,19.2202
31,50,Thu May 23 18:41:59 2019,Thu May 23 18:42:22 2019,4.1867,23.0363
32,51,Thu May 23 18:42:22 2019,Thu May 23 18:42:42 2019,3.9598,19.9516
