,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,Thu May 23 18:23:28 2019,Thu May 23 18:23:57 2019,3.2483,29.3125
1,3,Thu May 23 18:24:20 2019,Thu May 23 18:24:46 2019,3.4774,25.8998
2,4,Thu May 23 18:24:46 2019,Thu May 23 18:25:09 2019,3.671,23.7605
3,6,Thu May 23 18:25:33 2019,Thu May 23 18:25:55 2019,3.8745,22.7957
4,7,Thu May 23 18:25:55 2019,Thu May 23 18:26:16 2019,3.5407,20.7332
5,9,Thu May 23 18:26:43 2019,Thu May 23 18:27:07 2019,3.6574,24.204
6,10,Thu May 23 18:27:07 2019,Thu May 23 18:27:32 2019,3.6746,24.7979
7,18,Thu May 23 18:31:14 2019,Thu May 23 18:31:56 2019,11.3876,41.7569
8,20,Thu May 23 18:32:29 2019,Thu May 23 18:32:48 2019,3.7021,19.7548
9,21,Thu May 23 18:32:48 2019,Thu May 23 18:33:11 2019,3.8882,23.165
10,22,Thu May 23 18:33:11 2019,Thu May 23 18:33:33 2019,4.1907,21.3508
11,23,Thu May 23 18:33:33 2019,Thu May 23 18:33:55 2019,5.6398,22.4713
12,24,Thu May 23 18:33:55 2019,Thu May 23 18:34:18 2019,3.8158,22.5798
13,25,Thu May 23 18:34:18 2019,Thu May 23 18:34:41 2019,4.4368,22.922
14,27,Thu May 23 18:35:06 2019,Thu May 23 18:35:29 2019,6.2864,23.2288
15,28,Thu May 23 18:35:29 2019,Thu May 23 18:35:51 2019,4.1941,21.9451
16,30,Thu May 23 18:36:14 2019,Thu May 23 18:36:36 2019,3.5962,21.8526
17,31,Thu May 23 18:36:36 2019,Thu May 23 18:36:59 2019,3.4077,23.2129
18,32,Thu May 23 18:36:59 2019,Thu May 23 18:37:22 2019,3.6333,22.7393
19,33,Thu May 23 18:37:22 2019,Thu May 23 18:37:43 2019,3.4738,21.706
20,34,Thu May 23 18:37:43 2019,Thu May 23 18:38:06 2019,3.5579,22.8067
21,35,Thu May 23 18:38:06 2019,Thu May 23 18:38:29 2019,3.3782,22.4504
22,36,Thu May 23 18:38:29 2019,Thu May 23 18:38:52 2019,3.4169,22.9871
23,37,Thu May 23 18:38:52 2019,Thu May 23 18:39:14 2019,3.88,22.728
24,38,Thu May 23 18:39:14 2019,Thu May 23 18:39:36 2019,3.7642,21.5677
25,41,Thu May 23 18:40:27 2019,Thu May 23 18:40:47 2019,3.6565,20.1295
26,42,Thu May 23 18:40:47 2019,Thu May 23 18:41:12 2019,3.3788,24.3177
27,44,Thu May 23 18:41:36 2019,Thu May 23 18:41:55 2019,3.3732,19.0224
28,45,Thu May 23 18:41:55 2019,Thu May 23 18:42:13 2019,3.8586,17.6514
29,47,Thu May 23 18:42:33 2019,Thu May 23 18:42:56 2019,3.6882,22.9742
30,48,Thu May 23 18:42:56 2019,Thu May 23 18:43:16 2019,3.5615,20.0932
31,49,Thu May 23 18:43:16 2019,Thu May 23 18:43:36 2019,3.6246,20.1834
32,50,Thu May 23 18:43:36 2019,Thu May 23 18:43:55 2019,3.2876,18.6291
33,51,Thu May 23 18:43:55 2019,Thu May 23 18:44:14 2019,3.2485,19.343
34,52,Thu May 23 18:44:14 2019,Thu May 23 18:44:33 2019,3.2351,18.9967
35,53,Thu May 23 18:44:33 2019,Thu May 23 18:44:53 2019,3.4924,20.0338
