,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,11:35:07,11:35:15,3.1602,7.6866
1,2,11:35:15,11:35:22,3.1589,7.4736
2,3,11:35:22,11:35:30,3.2895,7.9249
3,4,11:35:30,11:35:39,3.1968,8.8752
4,5,11:35:39,11:35:47,3.2072,7.76
5,6,11:35:47,11:35:55,3.2519,7.7679
6,7,11:35:55,11:36:03,3.3649,8.0151
7,8,11:36:03,11:36:11,3.2063,7.8181
8,9,11:36:11,11:36:18,3.176,7.7671
9,10,11:36:18,11:36:26,3.1836,7.8605
10,11,11:36:26,11:36:34,3.1779,7.9565
11,12,11:36:34,11:36:42,3.1986,7.9585
12,13,11:36:42,11:36:50,3.1697,7.9526
13,14,11:36:50,11:36:58,3.1787,7.8733
14,15,11:36:58,11:37:06,3.1616,7.9281
15,16,11:37:06,11:37:14,3.1818,7.96
16,17,11:37:14,11:37:22,3.1689,7.8608
17,18,11:37:22,11:37:30,3.1746,7.8311
18,19,11:37:30,11:37:38,3.1697,7.9427
19,20,11:37:38,11:37:46,3.1725,8.0553
20,21,11:37:46,11:37:53,3.1684,7.8643
21,22,11:37:53,11:38:01,3.1811,7.9787
22,23,11:38:01,11:38:09,3.1718,7.9852
23,24,11:38:09,11:38:17,3.1764,7.9178
24,25,11:38:17,11:38:25,3.1839,7.9185
25,26,11:38:25,11:38:33,3.1751,7.9314
26,27,11:38:33,11:38:41,3.1862,8.003
27,28,11:38:41,11:38:49,3.1677,7.945
28,29,11:38:49,11:38:57,3.1827,7.9719
29,30,11:38:57,11:39:05,3.1621,7.9405
30,31,11:39:05,11:39:13,3.1811,7.9543
31,32,11:39:13,11:39:21,3.1902,7.9355
32,33,11:39:21,11:39:29,3.1667,7.9953
33,34,11:39:29,11:39:37,3.1696,7.9338
34,35,11:39:37,11:39:45,3.1749,8.0365
35,36,11:39:45,11:39:53,3.1703,7.9441
36,37,11:39:53,11:40:01,3.1857,7.9016
37,38,11:40:01,11:40:09,3.1783,7.8977
38,39,11:40:09,11:40:17,3.1711,7.8996
39,40,11:40:17,11:40:25,3.1976,8.0252
40,41,11:40:25,11:40:33,3.1645,8.0134
41,42,11:40:33,11:40:40,3.1738,7.8676
42,43,11:40:40,11:40:48,3.1735,7.9939
43,44,11:40:48,11:40:56,3.1746,7.8962
44,45,11:40:56,11:41:04,3.1811,7.9836
45,46,11:41:04,11:41:12,3.1827,7.9651
46,47,11:41:12,11:41:20,3.1741,7.9548
47,48,11:41:20,11:41:28,3.1771,7.869
48,49,11:41:28,11:41:36,3.1957,7.9472
49,50,11:41:36,11:41:44,3.1757,7.8616
50,51,11:41:44,11:41:52,3.1661,7.9393
51,52,11:41:52,11:42:00,3.1659,7.8825
52,53,11:42:00,11:42:08,3.1794,7.8532
53,54,11:42:08,11:42:16,3.1723,7.9604
54,55,11:42:16,11:42:23,3.1934,7.9467
55,56,11:42:23,11:42:31,3.1787,7.8836
56,57,11:42:31,11:42:39,3.1936,7.9037
57,58,11:42:39,11:42:47,3.2181,8.068
58,59,11:42:47,11:42:55,3.1889,7.9608
59,60,11:42:55,11:43:03,3.1695,7.9335
60,61,11:43:03,11:43:11,3.1784,7.9379
61,62,11:43:11,11:43:19,3.1687,7.8522
62,63,11:43:19,11:43:27,3.1915,7.9894
63,64,11:43:27,11:43:35,3.1757,7.9256
64,65,11:43:35,11:43:43,3.1685,7.796
65,66,11:43:43,11:43:51,3.1732,7.8326
66,67,11:43:51,11:43:58,3.1791,7.9168
67,68,11:43:58,11:44:06,3.1666,7.9367
68,69,11:44:06,11:44:14,3.1663,7.9284
69,70,11:44:14,11:44:22,3.1806,7.9467
70,71,11:44:22,11:44:30,3.1791,7.9702
71,72,11:44:30,11:44:38,3.1695,7.9686
72,73,11:44:38,11:44:46,3.175,7.9458
73,74,11:44:46,11:44:54,3.1861,7.8642
74,75,11:44:54,11:45:02,3.1727,7.9402
75,76,11:45:02,11:45:10,3.1902,7.9648
76,77,11:45:10,11:45:18,3.1831,7.8974
77,78,11:45:18,11:45:26,3.173,7.8489
78,79,11:45:26,11:45:34,3.1814,7.9691
79,80,11:45:34,11:45:42,3.1846,7.9296
80,81,11:45:42,11:45:50,3.1726,7.9542
81,82,11:45:50,11:45:57,3.1744,7.9145
82,83,11:45:57,11:46:05,3.1869,7.8654
83,84,11:46:05,11:46:13,3.1768,7.9308
84,85,11:46:13,11:46:21,3.1839,7.9054
85,86,11:46:21,11:46:29,3.1779,7.8749
86,87,11:46:29,11:46:37,3.1768,7.8907
87,88,11:46:37,11:46:45,3.1669,7.9291
88,89,11:46:45,11:46:53,3.178,7.9895
89,90,11:46:53,11:47:01,3.1885,7.9104
90,91,11:47:01,11:47:09,3.1761,7.8339
91,92,11:47:09,11:47:16,3.19,7.8412
92,93,11:47:16,11:47:24,3.1824,7.9429
93,94,11:47:24,11:47:32,3.1838,7.881
94,95,11:47:32,11:47:40,3.1739,7.8999
95,96,11:47:40,11:47:48,3.1707,7.8769
96,97,11:47:48,11:47:56,3.2176,7.9569
97,98,11:47:56,11:48:04,3.1733,7.914
98,99,11:48:04,11:48:12,3.1655,7.9833
99,100,11:48:12,11:48:20,3.1752,7.8674
100,101,11:48:20,11:48:28,3.1642,7.8788
101,102,11:48:28,11:48:36,3.1878,7.9202
102,103,11:48:36,11:48:43,3.1885,7.9469
103,104,11:48:43,11:48:51,3.1896,7.9674
104,105,11:48:51,11:48:59,3.1763,7.8837
105,106,11:48:59,11:49:07,3.1625,7.9815
106,107,11:49:07,11:49:15,3.1765,7.906
107,108,11:49:15,11:49:23,3.1752,8.0227
108,109,11:49:23,11:49:31,3.184,7.9499
109,110,11:49:31,11:49:39,3.1934,7.9547
110,111,11:49:39,11:49:47,3.1881,8.0207
111,112,11:49:47,11:49:55,3.1776,7.9807
112,113,11:49:55,11:50:03,3.178,7.9332
113,114,11:50:03,11:50:11,3.1729,7.9954
114,115,11:50:11,11:50:19,3.1988,7.9866
115,116,11:50:19,11:50:27,3.1804,7.9625
116,117,11:50:27,11:50:35,3.1929,7.9131
117,118,11:50:35,11:50:43,3.2147,7.913
118,119,11:50:43,11:50:51,3.1652,7.9446
119,120,11:50:51,11:50:59,3.1742,7.9461
120,121,11:50:59,11:51:07,3.1697,7.9218
121,122,11:51:07,11:51:15,3.1822,7.8828
122,123,11:51:15,11:51:22,3.2021,7.93
123,124,11:51:22,11:51:30,3.1689,7.9475
124,125,11:51:30,11:51:38,3.186,7.9032
125,126,11:51:38,11:51:46,3.1621,7.8949
126,127,11:51:46,11:51:54,3.184,7.9375
127,128,11:51:54,11:52:02,3.1675,7.8629
128,129,11:52:02,11:52:10,3.164,7.8766
129,130,11:52:10,11:52:18,3.1799,7.8239
130,131,11:52:18,11:52:26,3.1623,7.8782
131,132,11:52:26,11:52:33,3.1713,7.8528
132,133,11:52:33,11:52:41,3.164,7.9129
133,134,11:52:41,11:52:49,3.1766,7.8972
134,135,11:52:49,11:52:57,3.1835,7.9205
135,136,11:52:57,11:53:05,3.1743,7.8447
136,137,11:53:05,11:53:13,3.1817,7.8734
137,138,11:53:13,11:53:21,3.1718,7.8988
138,139,11:53:21,11:53:29,3.1613,7.8785
139,140,11:53:29,11:53:37,3.1654,7.8585
140,141,11:53:37,11:53:45,3.1778,7.9747
141,142,11:53:45,11:53:52,3.1673,7.9191
142,143,11:53:52,11:54:00,3.2055,7.954
143,144,11:54:00,11:54:08,3.1811,7.9934
144,145,11:54:08,11:54:16,3.1894,7.9019
145,146,11:54:16,11:54:24,3.1782,7.9647
146,147,11:54:24,11:54:32,3.1798,7.9531
147,148,11:54:32,11:54:40,3.1731,7.9459
148,149,11:54:40,11:54:48,3.1837,7.9531
149,150,11:54:48,11:54:56,3.1864,7.9201
150,151,11:54:56,11:55:04,3.1824,7.9957
151,152,11:55:04,11:55:12,3.168,7.9502
152,153,11:55:12,11:55:20,3.1793,7.7827
153,154,11:55:20,11:55:28,3.1635,7.8522
154,155,11:55:28,11:55:36,3.1663,7.95
155,156,11:55:36,11:55:44,3.1914,7.9754
156,157,11:55:44,11:55:51,3.1839,7.8917
157,158,11:55:51,11:55:59,3.1898,7.9284
158,159,11:55:59,11:56:07,3.1721,8.0196
159,160,11:56:07,11:56:15,3.1903,7.9127
160,161,11:56:15,11:56:23,3.1687,7.9299
161,162,11:56:23,11:56:31,3.2115,8.0226
162,163,11:56:31,11:56:39,3.1699,7.9166
163,164,11:56:39,11:56:47,3.1795,7.9557
164,165,11:56:47,11:56:55,3.1792,7.9559
165,166,11:56:55,11:57:03,3.1724,7.782
166,167,11:57:03,11:57:11,3.173,7.9045
167,168,11:57:11,11:57:19,3.1679,7.964
168,169,11:57:19,11:57:27,3.162,8.0142
169,170,11:57:27,11:57:35,3.1714,7.8662
170,171,11:57:35,11:57:43,3.178,8.0116
171,172,11:57:43,11:57:51,3.1907,7.9644
172,173,11:57:51,11:57:58,3.1753,7.8916
173,174,11:57:58,11:58:06,3.1631,7.9319
174,175,11:58:06,11:58:14,3.1741,7.9047
175,176,11:58:14,11:58:22,3.1817,7.9476
176,177,11:58:22,11:58:30,3.1698,7.9679
177,178,11:58:30,11:58:38,3.1869,7.951
178,179,11:58:38,11:58:46,3.161,8.0105
179,180,11:58:46,11:58:54,3.1752,7.9514
180,181,11:58:54,11:59:02,3.1885,7.9753
181,182,11:59:02,11:59:10,3.1782,7.9034
182,183,11:59:10,11:59:18,3.1885,7.9372
183,184,11:59:18,11:59:26,3.1736,7.9671
184,185,11:59:26,11:59:34,3.1737,7.9646
185,186,11:59:34,11:59:42,3.1657,7.9506
186,187,11:59:42,11:59:50,3.1676,7.948
187,188,11:59:50,11:59:58,3.1737,7.9474
188,189,11:59:58,12:00:06,3.1989,8.1886
189,190,12:00:06,12:00:15,3.1976,8.648
190,191,12:00:15,12:00:23,3.1818,8.0129
191,192,12:00:23,12:00:31,3.1853,7.9923
192,193,12:00:31,12:00:39,3.1739,7.9398
193,194,12:00:39,12:00:47,3.1656,7.9867
194,195,12:00:47,12:00:54,3.169,7.9487
195,196,12:00:54,12:01:02,3.1604,7.9446
196,197,12:01:02,12:01:10,3.1608,7.9323
197,198,12:01:10,12:01:18,3.1647,7.8065
198,199,12:01:18,12:01:26,3.1755,7.9474
199,200,12:01:26,12:01:34,3.1744,8.0047
200,201,12:01:34,12:01:42,3.1671,7.9643
201,202,12:01:42,12:01:50,3.1631,7.9307
202,203,12:01:50,12:01:58,3.1759,7.9543
203,204,12:01:58,12:02:06,3.1712,7.9477
204,205,12:02:06,12:02:14,3.17,7.9517
205,206,12:02:14,12:02:22,3.1777,7.9001
206,207,12:02:22,12:02:30,3.1749,7.9749
207,208,12:02:30,12:02:38,3.1761,8.0079
208,209,12:02:38,12:02:46,3.1615,7.9607
209,210,12:02:46,12:02:54,3.173,7.958
210,211,12:02:54,12:03:02,3.1652,7.9832
211,212,12:03:02,12:03:10,3.1942,7.9393
212,213,12:03:10,12:03:17,3.1864,7.9392
213,214,12:03:17,12:03:26,3.1641,8.0454
214,215,12:03:26,12:03:33,3.1706,7.9483
215,216,12:03:33,12:03:41,3.222,7.9865
216,217,12:03:41,12:03:49,3.1762,7.9308
217,218,12:03:49,12:03:57,3.1735,7.9329
218,219,12:03:57,12:04:05,3.17,7.9643
219,220,12:04:05,12:04:13,3.167,7.9381
220,221,12:04:13,12:04:21,3.1741,7.814
221,222,12:04:21,12:04:29,3.1639,8.153
222,223,12:04:29,12:04:37,3.1993,7.9589
223,224,12:04:37,12:04:45,3.2002,7.8879
224,225,12:04:45,12:04:53,3.1989,7.95
225,226,12:04:53,12:05:01,3.1991,7.8654
226,227,12:05:01,12:05:09,3.1845,7.996
227,228,12:05:09,12:05:17,3.1728,8.0321
228,229,12:05:17,12:05:25,3.1837,7.9881
229,230,12:05:25,12:05:33,3.1881,8.0635
230,231,12:05:33,12:05:41,3.2006,7.8625
231,232,12:05:41,12:05:49,3.18,8.0213
232,233,12:05:49,12:05:57,3.1758,7.9731
233,234,12:05:57,12:06:05,3.1722,7.9636
234,235,12:06:05,12:06:13,3.1667,7.9794
235,236,12:06:13,12:06:21,3.1878,7.9491
236,237,12:06:21,12:06:29,3.1859,7.9464
237,238,12:06:29,12:06:37,3.1888,7.9341
238,239,12:06:37,12:06:45,3.1801,8.0366
239,240,12:06:45,12:06:53,3.1889,8.0304
240,241,12:06:53,12:07:01,3.1805,8.1841
241,242,12:07:01,12:07:09,3.19,7.9372
242,243,12:07:09,12:07:17,3.1746,8.0302
243,244,12:07:17,12:07:25,3.1839,7.9642
244,245,12:07:25,12:07:33,3.1965,7.9677
245,246,12:07:33,12:07:41,3.182,7.9671
246,247,12:07:41,12:07:49,3.1826,7.9857
247,248,12:07:49,12:07:57,3.1758,7.9915
248,249,12:07:57,12:08:05,3.1964,7.989
249,250,12:08:05,12:08:13,3.1721,8.0303
250,251,12:08:13,12:08:21,3.1952,7.9881
251,252,12:08:21,12:08:29,3.171,8.0119
252,253,12:08:29,12:08:37,3.1706,8.0061
253,254,12:08:37,12:08:45,3.1718,7.9992
254,255,12:08:45,12:08:53,3.1829,7.9521
255,256,12:08:53,12:09:01,3.1889,7.9474
256,257,12:09:01,12:09:09,3.1693,8.0617
257,258,12:09:09,12:09:17,3.1828,7.8384
258,259,12:09:17,12:09:24,3.1684,7.9736
259,260,12:09:24,12:09:32,3.1766,8.0051
260,261,12:09:32,12:09:40,3.1834,7.9338
261,262,12:09:40,12:09:48,3.1758,7.9414
262,263,12:09:48,12:09:56,3.1687,7.9579
263,264,12:09:56,12:10:04,3.1724,7.9156
264,265,12:10:04,12:10:12,3.1861,7.9535
265,266,12:10:12,12:10:20,3.1791,7.9957
266,267,12:10:20,12:10:28,3.1852,7.9635
267,268,12:10:28,12:10:36,3.1823,7.8851
268,269,12:10:36,12:10:44,3.197,7.9606
269,270,12:10:44,12:10:52,3.1799,7.9647
270,271,12:10:52,12:11:00,3.1692,7.8385
271,272,12:11:00,12:11:08,3.1683,8.0295
272,273,12:11:08,12:11:16,3.1662,7.8702
273,274,12:11:16,12:11:24,3.1835,7.9361
274,275,12:11:24,12:11:32,3.1854,7.9566
275,276,12:11:32,12:11:39,3.186,7.8955
276,277,12:11:39,12:11:47,3.2029,7.9612
277,278,12:11:47,12:11:55,3.182,7.8539
278,279,12:11:55,12:12:03,3.1703,7.9384
279,280,12:12:03,12:12:11,3.1736,7.9356
280,281,12:12:11,12:12:19,3.1813,7.8847
281,282,12:12:19,12:12:27,3.1695,7.888
282,283,12:12:27,12:12:35,3.2239,7.9381
283,284,12:12:35,12:12:43,3.1632,7.9573
284,285,12:12:43,12:12:51,3.1759,7.926
285,286,12:12:51,12:12:59,3.1662,7.9729
286,287,12:12:59,12:13:07,3.1787,7.935
287,288,12:13:07,12:13:15,3.174,7.8257
288,289,12:13:15,12:13:22,3.1795,7.941
289,290,12:13:22,12:13:30,3.1781,8.0012
