,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,11:35:26,11:35:34,3.2167,8.2186
1,2,11:35:34,11:35:42,3.2045,7.9928
2,3,11:35:42,11:35:50,3.1662,8.0211
3,4,11:35:50,11:35:58,3.2339,8.1911
4,5,11:35:58,11:36:06,3.2458,8.0344
5,6,11:36:06,11:36:14,3.2118,8.0669
6,7,11:36:14,11:36:22,3.1977,7.9919
7,8,11:36:22,11:36:30,3.1954,7.9725
8,9,11:36:30,11:36:38,3.1649,8.0061
9,10,11:36:38,11:36:46,3.1692,7.9211
10,11,11:36:46,11:36:54,3.1717,7.8636
11,12,11:36:54,11:37:02,3.1709,7.9407
12,13,11:37:02,11:37:10,3.1611,7.9162
13,14,11:37:10,11:37:18,3.1752,7.9563
14,15,11:37:18,11:37:26,3.1694,7.9339
15,16,11:37:26,11:37:34,3.1608,7.9495
16,17,11:37:34,11:37:42,3.1798,7.9148
17,18,11:37:42,11:37:50,3.1767,7.9441
18,19,11:37:50,11:37:57,3.1662,7.891
19,20,11:37:57,11:38:05,3.1858,7.9048
20,21,11:38:05,11:38:13,3.195,7.9006
21,22,11:38:13,11:38:21,3.1742,8.0174
22,23,11:38:21,11:38:29,3.1758,7.9021
23,24,11:38:29,11:38:37,3.1717,7.9526
24,25,11:38:37,11:38:45,3.1694,8.0162
25,26,11:38:45,11:38:53,3.1909,8.0043
26,27,11:38:53,11:39:01,3.1708,7.9979
27,28,11:39:01,11:39:09,3.1766,7.9915
28,29,11:39:09,11:39:17,3.1711,7.8562
29,30,11:39:17,11:39:25,3.1671,8.0156
30,31,11:39:25,11:39:33,3.1823,7.9025
31,32,11:39:33,11:39:41,3.1793,7.9827
32,33,11:39:41,11:39:49,3.1952,7.936
33,34,11:39:49,11:39:57,3.1836,7.9778
34,35,11:39:57,11:40:05,3.1907,7.8666
35,36,11:40:05,11:40:13,3.1697,7.9825
36,37,11:40:13,11:40:21,3.1713,7.9459
37,38,11:40:21,11:40:29,3.1784,7.978
38,39,11:40:29,11:40:37,3.1702,7.9733
39,40,11:40:37,11:40:44,3.1885,7.9804
40,41,11:40:44,11:40:52,3.2022,7.9072
41,42,11:40:52,11:41:00,3.1807,7.9762
42,43,11:41:00,11:41:08,3.1699,7.9242
43,44,11:41:08,11:41:16,3.1691,7.8768
44,45,11:41:16,11:41:24,3.179,7.8547
45,46,11:41:24,11:41:32,3.1696,8.008
46,47,11:41:32,11:41:40,3.1747,7.9724
47,48,11:41:40,11:41:48,3.1756,7.8477
48,49,11:41:48,11:41:56,3.171,7.8998
49,50,11:41:56,11:42:04,3.1785,7.8258
50,51,11:42:04,11:42:12,3.1714,7.9394
51,52,11:42:12,11:42:19,3.1653,7.8867
52,53,11:42:19,11:42:27,3.1723,7.9822
53,54,11:42:27,11:42:35,3.177,8.0012
54,55,11:42:35,11:42:43,3.1783,7.8807
55,56,11:42:43,11:42:51,3.1909,8.0172
56,57,11:42:51,11:42:59,3.1981,7.9467
57,58,11:42:59,11:43:07,3.2094,7.9682
58,59,11:43:07,11:43:15,3.1665,7.9334
59,60,11:43:15,11:43:23,3.17,7.8208
