,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,10:26:45,10:26:57,3.1765,12.0809
1,2,10:26:57,10:27:10,3.1671,12.6595
2,3,10:27:10,10:27:22,3.1892,12.1581
