,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,2,Thu May 23 18:23:27 2019,Thu May 23 18:23:57 2019,3.9139,29.8866
1,4,Thu May 23 18:24:14 2019,Thu May 23 18:24:31 2019,3.9696,17.2401
2,5,Thu May 23 18:24:31 2019,Thu May 23 18:24:53 2019,3.9716,22.0769
3,6,Thu May 23 18:24:53 2019,Thu May 23 18:25:16 2019,3.7865,22.0563
4,10,Thu May 23 18:26:31 2019,Thu May 23 18:26:59 2019,6.4352,27.4795
5,22,Thu May 23 18:32:30 2019,Thu May 23 18:32:52 2019,3.8759,22.4285
6,23,Thu May 23 18:32:52 2019,Thu May 23 18:33:15 2019,3.6624,22.3637
7,24,Thu May 23 18:33:15 2019,Thu May 23 18:33:38 2019,3.5199,23.0563
8,25,Thu May 23 18:33:38 2019,Thu May 23 18:34:00 2019,3.4521,22.2309
9,26,Thu May 23 18:34:00 2019,Thu May 23 18:34:20 2019,3.5773,20.3029
10,27,Thu May 23 18:34:20 2019,Thu May 23 18:34:38 2019,3.4445,17.7018
11,29,Thu May 23 18:35:00 2019,Thu May 23 18:35:16 2019,3.4174,16.1482
12,30,Thu May 23 18:35:16 2019,Thu May 23 18:35:31 2019,3.3771,14.3785
13,32,Thu May 23 18:35:47 2019,Thu May 23 18:36:01 2019,3.2365,14.3147
14,33,Thu May 23 18:36:01 2019,Thu May 23 18:36:16 2019,3.1901,14.5287
15,34,Thu May 23 18:36:16 2019,Thu May 23 18:36:31 2019,3.4074,15.1028
16,35,Thu May 23 18:36:31 2019,Thu May 23 18:36:45 2019,3.418,14.4803
17,36,Thu May 23 18:36:45 2019,Thu May 23 18:37:01 2019,3.3877,15.2916
18,37,Thu May 23 18:37:01 2019,Thu May 23 18:37:15 2019,3.3376,14.0434
19,38,Thu May 23 18:37:15 2019,Thu May 23 18:37:29 2019,3.2174,14.7298
20,39,Thu May 23 18:37:29 2019,Thu May 23 18:37:45 2019,3.2368,15.1817
21,40,Thu May 23 18:37:45 2019,Thu May 23 18:37:57 2019,3.2056,12.8379
22,41,Thu May 23 18:37:57 2019,Thu May 23 18:38:10 2019,3.1808,12.4753
23,42,Thu May 23 18:38:10 2019,Thu May 23 18:38:23 2019,3.2164,13.131
24,43,Thu May 23 18:38:23 2019,Thu May 23 18:38:36 2019,3.2139,13.2947
25,44,Thu May 23 18:38:36 2019,Thu May 23 18:38:48 2019,3.204,11.9926
26,45,Thu May 23 18:38:48 2019,Thu May 23 18:39:01 2019,3.228,12.4863
27,46,Thu May 23 18:39:01 2019,Thu May 23 18:39:14 2019,3.2127,12.9314
28,47,Thu May 23 18:39:14 2019,Thu May 23 18:39:28 2019,3.2066,14.5612
29,48,Thu May 23 18:39:28 2019,Thu May 23 18:39:42 2019,3.3105,13.6767
30,49,Thu May 23 18:39:42 2019,Thu May 23 18:39:54 2019,3.6493,12.4687
31,50,Thu May 23 18:39:54 2019,Thu May 23 18:40:09 2019,3.2927,14.1197
32,51,Thu May 23 18:40:09 2019,Thu May 23 18:40:22 2019,3.2934,13.7013
33,52,Thu May 23 18:40:22 2019,Thu May 23 18:40:40 2019,3.5102,17.7369
34,53,Thu May 23 18:40:40 2019,Thu May 23 18:40:56 2019,3.2254,16.229
35,54,Thu May 23 18:40:56 2019,Thu May 23 18:41:09 2019,3.2817,12.8863
36,55,Thu May 23 18:41:09 2019,Thu May 23 18:41:21 2019,3.2805,12.2404
37,56,Thu May 23 18:41:21 2019,Thu May 23 18:41:33 2019,3.479,11.5049
38,58,Thu May 23 18:41:47 2019,Thu May 23 18:41:58 2019,3.2142,10.8774
39,60,Thu May 23 18:42:12 2019,Thu May 23 18:42:23 2019,3.2729,10.7393
40,61,Thu May 23 18:42:23 2019,Thu May 23 18:42:38 2019,3.2182,14.9793
41,62,Thu May 23 18:42:38 2019,Thu May 23 18:42:51 2019,3.187,13.1922
