,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,5,Thu May 23 18:24:26 2019,Thu May 23 18:24:49 2019,3.7439,23.7561
1,6,Thu May 23 18:24:49 2019,Thu May 23 18:25:13 2019,3.3939,23.4422
2,14,Thu May 23 18:28:11 2019,Thu May 23 18:28:42 2019,8.1984,30.9998
3,21,Thu May 23 18:31:52 2019,Thu May 23 18:32:21 2019,6.1706,28.9323
4,22,Thu May 23 18:32:21 2019,Thu May 23 18:32:44 2019,3.9585,23.1303
5,23,Thu May 23 18:32:44 2019,Thu May 23 18:33:03 2019,3.7249,19.166
6,26,Thu May 23 18:33:43 2019,Thu May 23 18:34:03 2019,3.7728,20.3789
7,27,Thu May 23 18:34:03 2019,Thu May 23 18:34:24 2019,3.4015,20.9077
8,28,Thu May 23 18:34:24 2019,Thu May 23 18:34:40 2019,4.0376,16.4889
9,29,Thu May 23 18:34:40 2019,Thu May 23 18:34:59 2019,3.7206,18.8233
10,30,Thu May 23 18:34:59 2019,Thu May 23 18:35:15 2019,3.249,16.2471
11,31,Thu May 23 18:35:15 2019,Thu May 23 18:35:30 2019,3.3204,14.9927
12,32,Thu May 23 18:35:30 2019,Thu May 23 18:35:46 2019,3.2649,15.2647
13,33,Thu May 23 18:35:46 2019,Thu May 23 18:36:00 2019,3.5364,14.671
14,34,Thu May 23 18:36:00 2019,Thu May 23 18:36:15 2019,3.4296,14.6627
15,35,Thu May 23 18:36:15 2019,Thu May 23 18:36:30 2019,3.3902,14.7631
16,36,Thu May 23 18:36:30 2019,Thu May 23 18:36:44 2019,3.2258,14.6029
17,37,Thu May 23 18:36:44 2019,Thu May 23 18:36:59 2019,3.2983,14.2571
18,38,Thu May 23 18:36:59 2019,Thu May 23 18:37:13 2019,3.2771,14.5946
19,39,Thu May 23 18:37:13 2019,Thu May 23 18:37:28 2019,3.251,15.179
20,41,Thu May 23 18:37:44 2019,Thu May 23 18:37:57 2019,3.2311,13.3962
21,42,Thu May 23 18:37:57 2019,Thu May 23 18:38:09 2019,3.2022,12.5286
22,43,Thu May 23 18:38:09 2019,Thu May 23 18:38:22 2019,3.2345,12.5289
23,44,Thu May 23 18:38:22 2019,Thu May 23 18:38:33 2019,3.2479,10.9802
24,45,Thu May 23 18:38:33 2019,Thu May 23 18:38:48 2019,3.2057,14.5904
25,46,Thu May 23 18:38:48 2019,Thu May 23 18:39:00 2019,3.1946,12.6461
26,47,Thu May 23 18:39:00 2019,Thu May 23 18:39:13 2019,3.1893,12.9804
27,48,Thu May 23 18:39:13 2019,Thu May 23 18:39:28 2019,3.2013,14.4918
28,49,Thu May 23 18:39:28 2019,Thu May 23 18:39:40 2019,3.3367,11.9826
29,50,Thu May 23 18:39:40 2019,Thu May 23 18:39:52 2019,3.5196,12.795
30,51,Thu May 23 18:39:52 2019,Thu May 23 18:40:08 2019,3.2661,15.8779
31,52,Thu May 23 18:40:08 2019,Thu May 23 18:40:24 2019,3.3474,15.1496
32,53,Thu May 23 18:40:24 2019,Thu May 23 18:40:40 2019,3.3078,16.6934
33,54,Thu May 23 18:40:40 2019,Thu May 23 18:40:57 2019,3.2562,16.6498
34,55,Thu May 23 18:40:57 2019,Thu May 23 18:41:13 2019,4.2973,15.9622
35,56,Thu May 23 18:41:13 2019,Thu May 23 18:41:26 2019,3.4921,13.3742
