,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,11:35:23,11:35:32,3.2285,8.2652
1,2,11:35:32,11:35:40,3.162,7.9311
2,3,11:35:40,11:35:48,3.1842,7.9129
3,4,11:35:48,11:35:56,3.1889,7.9353
4,5,11:35:56,11:36:04,3.1698,7.9882
5,6,11:36:04,11:36:11,3.1922,7.9476
6,7,11:36:11,11:36:19,3.1748,7.9033
7,8,11:36:19,11:36:27,3.1671,7.8895
8,9,11:36:27,11:36:35,3.1871,7.882
9,10,11:36:35,11:36:43,3.1947,7.9602
10,11,11:36:43,11:36:51,3.2104,7.8765
11,12,11:36:51,11:36:59,3.1735,7.8693
12,13,11:36:59,11:37:07,3.1808,7.8691
13,14,11:37:07,11:37:15,3.1837,7.895
14,15,11:37:15,11:37:22,3.165,7.8266
15,16,11:37:22,11:37:30,3.1611,7.774
16,17,11:37:30,11:37:38,3.1769,7.7995
17,18,11:37:38,11:37:46,3.1572,7.9691
18,19,11:37:46,11:37:54,3.1753,8.0021
19,20,11:37:54,11:38:02,3.1693,7.9411
20,21,11:38:02,11:38:10,3.1882,7.9019
21,22,11:38:10,11:38:18,3.1668,7.9937
22,23,11:38:18,11:38:26,3.1862,7.9107
23,24,11:38:26,11:38:34,3.1731,8.0119
24,25,11:38:34,11:38:42,3.1595,7.8265
25,26,11:38:42,11:38:50,3.1593,7.938
26,27,11:38:50,11:38:57,3.1723,7.9154
27,28,11:38:57,11:39:05,3.1757,7.8186
28,29,11:39:05,11:39:13,3.1694,8.0262
29,30,11:39:13,11:39:21,3.1654,7.9617
30,31,11:39:21,11:39:29,3.1656,7.8071
31,32,11:39:29,11:39:37,3.1905,7.9207
32,33,11:39:37,11:39:45,3.1656,7.8851
33,34,11:39:45,11:39:53,3.1649,7.8797
34,35,11:39:53,11:40:01,3.1613,7.8833
35,36,11:40:01,11:40:09,3.1661,7.9486
36,37,11:40:09,11:40:16,3.1841,7.8968
37,38,11:40:16,11:40:24,3.1711,7.8993
38,39,11:40:24,11:40:32,3.1779,7.9581
39,40,11:40:32,11:40:40,3.1661,7.946
40,41,11:40:40,11:40:48,3.1959,7.914
41,42,11:40:48,11:40:56,3.1755,7.9345
42,43,11:40:56,11:41:04,3.1776,7.9629
43,44,11:41:04,11:41:12,3.162,7.8669
44,45,11:41:12,11:41:20,3.164,7.8542
45,46,11:41:20,11:41:28,3.1789,7.848
46,47,11:41:28,11:41:35,3.1752,7.8153
47,48,11:41:35,11:41:43,3.167,7.9011
48,49,11:41:43,11:41:51,3.1735,7.9475
49,50,11:41:51,11:41:59,3.1852,7.7991
50,51,11:41:59,11:42:07,3.1606,8.0215
51,52,11:42:07,11:42:15,3.1836,7.8463
52,53,11:42:15,11:42:23,3.1651,7.8457
53,54,11:42:23,11:42:31,3.1704,7.8434
54,55,11:42:31,11:42:39,3.1869,7.8611
55,56,11:42:39,11:42:47,3.1777,8.0027
56,57,11:42:47,11:42:54,3.1787,7.9593
57,58,11:42:54,11:43:02,3.1804,7.8583
58,59,11:43:02,11:43:10,3.173,7.8787
59,60,11:43:10,11:43:18,3.1733,7.9607
60,61,11:43:18,11:43:26,3.1672,7.9409
61,62,11:43:26,11:43:34,3.1673,7.9831
62,63,11:43:34,11:43:42,3.168,7.8509
63,64,11:43:42,11:43:50,3.1718,7.9273
64,65,11:43:50,11:43:58,3.203,7.9644
65,66,11:43:58,11:44:06,3.1752,7.9182
66,67,11:44:06,11:44:14,3.1682,7.8697
67,68,11:44:14,11:44:22,3.1703,7.9103
68,69,11:44:22,11:44:29,3.1681,7.913
69,70,11:44:29,11:44:37,3.1768,7.9095
70,71,11:44:37,11:44:45,3.1804,7.9095
71,72,11:44:45,11:44:53,3.1669,7.8899
72,73,11:44:53,11:45:01,3.1767,7.9955
73,74,11:45:01,11:45:09,3.16,7.8302
74,75,11:45:09,11:45:17,3.1617,8.0378
75,76,11:45:17,11:45:25,3.1749,7.7705
76,77,11:45:25,11:45:33,3.1796,7.9702
77,78,11:45:33,11:45:41,3.1783,7.8815
78,79,11:45:41,11:45:48,3.1822,7.8212
79,80,11:45:48,11:45:56,3.1817,7.8029
80,81,11:45:56,11:46:04,3.162,7.8128
81,82,11:46:04,11:46:12,3.1697,8.0079
82,83,11:46:12,11:46:20,3.182,7.9692
83,84,11:46:20,11:46:28,3.1775,7.876
84,85,11:46:28,11:46:36,3.1817,7.8678
85,86,11:46:36,11:46:44,3.1768,7.9509
86,87,11:46:44,11:46:52,3.1755,7.8797
87,88,11:46:52,11:47:00,3.1735,7.9368
88,89,11:47:00,11:47:08,3.2111,7.9788
89,90,11:47:08,11:47:16,3.1661,7.9718
90,91,11:47:16,11:47:24,3.1855,7.9879
91,92,11:47:24,11:47:32,3.1733,7.9914
92,93,11:47:32,11:47:39,3.1727,7.8351
93,94,11:47:39,11:47:47,3.199,7.9885
94,95,11:47:47,11:47:55,3.1654,8.0166
95,96,11:47:55,11:48:03,3.1629,8.0061
96,97,11:48:03,11:48:11,3.1646,7.8483
97,98,11:48:11,11:48:19,3.1761,7.9986
98,99,11:48:19,11:48:27,3.175,8.0023
99,100,11:48:27,11:48:35,3.1609,8.0178
100,101,11:48:35,11:48:43,3.1823,7.9792
101,102,11:48:43,11:48:51,3.2048,8.0097
102,103,11:48:51,11:48:59,3.1815,8.0499
103,104,11:48:59,11:49:07,3.1679,8.0705
104,105,11:49:07,11:49:15,3.1769,7.9345
105,106,11:49:15,11:49:23,3.1757,8.0089
106,107,11:49:23,11:49:31,3.1768,7.8914
107,108,11:49:31,11:49:39,3.2002,7.9702
108,109,11:49:39,11:49:47,3.1987,7.9454
109,110,11:49:47,11:49:55,3.1866,7.9484
110,111,11:49:55,11:50:03,3.1717,8.0885
111,112,11:50:03,11:50:11,3.1823,8.0368
112,113,11:50:11,11:50:19,3.1989,7.9711
113,114,11:50:19,11:50:27,3.184,7.9412
114,115,11:50:27,11:50:35,3.2081,8.0332
115,116,11:50:35,11:50:43,3.164,7.9328
116,117,11:50:43,11:50:51,3.171,7.95
117,118,11:50:51,11:50:59,3.1681,8.0767
118,119,11:50:59,11:51:07,3.2033,7.9602
119,120,11:51:07,11:51:15,3.1759,7.8944
120,121,11:51:15,11:51:23,3.1755,7.9983
121,122,11:51:23,11:51:31,3.1736,8.0219
122,123,11:51:31,11:51:39,3.1747,7.9975
123,124,11:51:39,11:51:47,3.168,7.9999
124,125,11:51:47,11:51:55,3.1803,7.867
125,126,11:51:55,11:52:03,3.1822,8.0094
126,127,11:52:03,11:52:11,3.1937,7.9007
127,128,11:52:11,11:52:19,3.1908,7.9356
128,129,11:52:19,11:52:27,3.1851,7.8789
129,130,11:52:27,11:52:35,3.1678,8.0055
130,131,11:52:35,11:52:42,3.1917,7.9123
131,132,11:52:42,11:52:50,3.1945,7.9858
132,133,11:52:50,11:52:59,3.2014,8.0783
133,134,11:52:59,11:53:06,3.1864,7.9383
134,135,11:53:06,11:53:14,3.1639,7.9589
135,136,11:53:14,11:53:22,3.1767,7.9572
136,137,11:53:22,11:53:30,3.1853,7.9194
137,138,11:53:30,11:53:38,3.1783,7.9327
138,139,11:53:38,11:53:46,3.1879,7.8932
139,140,11:53:46,11:53:54,3.1742,7.9462
140,141,11:53:54,11:54:02,3.175,7.9004
141,142,11:54:02,11:54:10,3.1675,7.876
142,143,11:54:10,11:54:18,3.1755,8.0433
