,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,Thu May 23 18:21:34 2019,Thu May 23 18:21:44 2019,3.1968,10.0364
1,2,Thu May 23 18:21:44 2019,Thu May 23 18:21:54 2019,3.3023,9.889
2,3,Thu May 23 18:21:54 2019,Thu May 23 18:22:08 2019,3.3541,14.1987
3,4,Thu May 23 18:22:08 2019,Thu May 23 18:22:23 2019,3.4115,14.3647
4,5,Thu May 23 18:22:23 2019,Thu May 23 18:22:37 2019,3.4174,14.2049
5,6,Thu May 23 18:22:37 2019,Thu May 23 18:22:54 2019,3.4984,17.4426
6,7,Thu May 23 18:22:54 2019,Thu May 23 18:23:16 2019,3.6922,21.8918
7,10,Thu May 23 18:23:58 2019,Thu May 23 18:24:24 2019,3.8466,25.6233
8,11,Thu May 23 18:24:24 2019,Thu May 23 18:24:46 2019,3.9482,22.4759
9,12,Thu May 23 18:24:46 2019,Thu May 23 18:25:11 2019,4.1029,24.4993
10,14,Thu May 23 18:25:33 2019,Thu May 23 18:25:58 2019,4.5253,25.6788
11,17,Thu May 23 18:26:50 2019,Thu May 23 18:27:22 2019,9.3135,32.0463
12,18,Thu May 23 18:27:22 2019,Thu May 23 18:27:50 2019,5.2086,28.1329
13,26,Thu May 23 18:31:42 2019,Thu May 23 18:32:17 2019,11.6089,35.6681
14,27,Thu May 23 18:32:17 2019,Thu May 23 18:32:46 2019,4.6305,28.3173
15,28,Thu May 23 18:32:46 2019,Thu May 23 18:33:13 2019,3.8811,27.1206
16,29,Thu May 23 18:33:13 2019,Thu May 23 18:33:39 2019,3.4748,25.681
17,30,Thu May 23 18:33:39 2019,Thu May 23 18:34:04 2019,3.6816,25.0648
18,33,Thu May 23 18:34:58 2019,Thu May 23 18:35:22 2019,3.3648,24.1747
19,34,Thu May 23 18:35:22 2019,Thu May 23 18:35:45 2019,3.5628,23.6093
20,35,Thu May 23 18:35:45 2019,Thu May 23 18:36:09 2019,3.6159,23.7723
21,36,Thu May 23 18:36:09 2019,Thu May 23 18:36:33 2019,3.4366,24.0727
22,37,Thu May 23 18:36:33 2019,Thu May 23 18:36:58 2019,3.5887,24.6377
23,38,Thu May 23 18:36:58 2019,Thu May 23 18:37:20 2019,3.4034,22.613
24,39,Thu May 23 18:37:20 2019,Thu May 23 18:37:43 2019,3.4927,22.776
25,40,Thu May 23 18:37:43 2019,Thu May 23 18:38:08 2019,3.5603,24.9717
26,41,Thu May 23 18:38:08 2019,Thu May 23 18:38:32 2019,3.7345,23.5367
27,42,Thu May 23 18:38:32 2019,Thu May 23 18:38:55 2019,3.5371,23.4145
28,43,Thu May 23 18:38:55 2019,Thu May 23 18:39:19 2019,3.4797,24.238
29,44,Thu May 23 18:39:19 2019,Thu May 23 18:39:43 2019,3.6175,23.6539
30,45,Thu May 23 18:39:43 2019,Thu May 23 18:40:04 2019,3.8751,20.6176
31,46,Thu May 23 18:40:04 2019,Thu May 23 18:40:28 2019,3.6896,24.1675
32,48,Thu May 23 18:40:50 2019,Thu May 23 18:41:12 2019,3.3153,22.0321
33,49,Thu May 23 18:41:12 2019,Thu May 23 18:41:33 2019,3.441,20.7861
34,50,Thu May 23 18:41:33 2019,Thu May 23 18:41:54 2019,3.3669,21.8469
35,51,Thu May 23 18:41:54 2019,Thu May 23 18:42:16 2019,3.4588,21.2865
36,52,Thu May 23 18:42:16 2019,Thu May 23 18:42:35 2019,3.5977,19.3054
37,53,Thu May 23 18:42:35 2019,Thu May 23 18:42:57 2019,3.4449,22.3504
38,54,Thu May 23 18:42:57 2019,Thu May 23 18:43:17 2019,3.4285,19.8237
39,55,Thu May 23 18:43:17 2019,Thu May 23 18:43:39 2019,3.4992,21.76
40,56,Thu May 23 18:43:39 2019,Thu May 23 18:43:59 2019,3.4124,20.3648
41,57,Thu May 23 18:43:59 2019,Thu May 23 18:44:21 2019,3.4238,21.2968
42,58,Thu May 23 18:44:21 2019,Thu May 23 18:44:41 2019,3.5064,20.5939
43,59,Thu May 23 18:44:41 2019,Thu May 23 18:45:02 2019,3.3426,20.8098
44,60,Thu May 23 18:45:02 2019,Thu May 23 18:45:21 2019,3.439,18.6436
45,61,Thu May 23 18:45:21 2019,Thu May 23 18:45:38 2019,3.4022,17.2568
46,62,Thu May 23 18:45:38 2019,Thu May 23 18:45:55 2019,3.696,16.6988
47,63,Thu May 23 18:45:55 2019,Thu May 23 18:46:10 2019,3.4933,15.3758
48,64,Thu May 23 18:46:10 2019,Thu May 23 18:46:23 2019,3.5929,13.3989
49,65,Thu May 23 18:46:23 2019,Thu May 23 18:46:37 2019,3.7466,13.9253
50,66,Thu May 23 18:46:37 2019,Thu May 23 18:46:53 2019,3.6167,16.0318
51,67,Thu May 23 18:46:53 2019,Thu May 23 18:47:09 2019,3.4631,15.658
52,68,Thu May 23 18:47:09 2019,Thu May 23 18:47:26 2019,3.2956,17.0889
53,69,Thu May 23 18:47:26 2019,Thu May 23 18:47:44 2019,3.209,17.5966
54,70,Thu May 23 18:47:44 2019,Thu May 23 18:48:00 2019,3.202,16.7576
55,71,Thu May 23 18:48:00 2019,Thu May 23 18:48:17 2019,3.4806,16.6129
56,72,Thu May 23 18:48:17 2019,Thu May 23 18:48:34 2019,3.4946,17.1046
57,73,Thu May 23 18:48:34 2019,Thu May 23 18:48:51 2019,3.2865,16.8803
58,74,Thu May 23 18:48:51 2019,Thu May 23 18:49:08 2019,3.3062,17.4089
59,75,Thu May 23 18:49:08 2019,Thu May 23 18:49:25 2019,3.3573,16.7336
60,76,Thu May 23 18:49:25 2019,Thu May 23 18:49:43 2019,3.257,17.3274
61,77,Thu May 23 18:49:43 2019,Thu May 23 18:50:00 2019,3.4663,17.9152
62,78,Thu May 23 18:50:00 2019,Thu May 23 18:50:19 2019,3.592,18.1013
63,79,Thu May 23 18:50:19 2019,Thu May 23 18:50:36 2019,3.2534,17.2237
64,81,Thu May 23 18:50:53 2019,Thu May 23 18:51:10 2019,4.1418,16.7128
65,82,Thu May 23 18:51:10 2019,Thu May 23 18:51:27 2019,3.4648,17.1491
66,83,Thu May 23 18:51:27 2019,Thu May 23 18:51:45 2019,3.3338,18.0878
67,84,Thu May 23 18:51:45 2019,Thu May 23 18:52:03 2019,3.3487,17.6542
68,85,Thu May 23 18:52:03 2019,Thu May 23 18:52:23 2019,3.6891,19.8018
69,86,Thu May 23 18:52:23 2019,Thu May 23 18:52:39 2019,3.4425,16.3712
70,87,Thu May 23 18:52:39 2019,Thu May 23 18:52:55 2019,3.8573,15.9451
71,88,Thu May 23 18:52:55 2019,Thu May 23 18:53:11 2019,3.3156,16.3391
72,89,Thu May 23 18:53:11 2019,Thu May 23 18:53:29 2019,3.3159,17.3874
73,90,Thu May 23 18:53:29 2019,Thu May 23 18:53:46 2019,3.6706,17.1978
74,91,Thu May 23 18:53:46 2019,Thu May 23 18:54:03 2019,3.4854,16.9479
75,92,Thu May 23 18:54:03 2019,Thu May 23 18:54:21 2019,3.8493,17.9064
76,93,Thu May 23 18:54:21 2019,Thu May 23 18:54:37 2019,3.4267,15.5801
77,94,Thu May 23 18:54:37 2019,Thu May 23 18:54:53 2019,3.4492,16.6635
78,95,Thu May 23 18:54:53 2019,Thu May 23 18:55:09 2019,3.8666,15.9705
79,96,Thu May 23 18:55:09 2019,Thu May 23 18:55:26 2019,3.5699,16.8164
80,97,Thu May 23 18:55:26 2019,Thu May 23 18:55:42 2019,3.5441,16.4921
81,98,Thu May 23 18:55:42 2019,Thu May 23 18:56:00 2019,3.547,17.2347
82,100,Thu May 23 18:56:17 2019,Thu May 23 18:56:32 2019,3.3425,14.8586
83,101,Thu May 23 18:56:32 2019,Thu May 23 18:56:46 2019,3.2864,14.3079
84,102,Thu May 23 18:56:46 2019,Thu May 23 18:57:00 2019,3.2587,13.9716
85,103,Thu May 23 18:57:00 2019,Thu May 23 18:57:17 2019,3.289,16.1404
86,104,Thu May 23 18:57:17 2019,Thu May 23 18:57:30 2019,3.2068,13.8112
87,105,Thu May 23 18:57:30 2019,Thu May 23 18:57:44 2019,3.296,13.2496
88,106,Thu May 23 18:57:44 2019,Thu May 23 18:57:58 2019,3.2339,14.0488
89,107,Thu May 23 18:57:58 2019,Thu May 23 18:58:11 2019,3.249,13.6243
90,108,Thu May 23 18:58:11 2019,Thu May 23 18:58:25 2019,3.2731,14.1045
91,109,Thu May 23 18:58:25 2019,Thu May 23 18:58:39 2019,3.2082,13.5863
92,110,Thu May 23 18:58:39 2019,Thu May 23 18:58:53 2019,3.22,13.9465
93,111,Thu May 23 18:58:53 2019,Thu May 23 18:59:07 2019,3.2142,14.3324
94,112,Thu May 23 18:59:07 2019,Thu May 23 18:59:21 2019,3.5026,14.03
95,113,Thu May 23 18:59:21 2019,Thu May 23 18:59:36 2019,3.2257,14.7584
96,114,Thu May 23 18:59:36 2019,Thu May 23 18:59:50 2019,3.3005,14.1056
97,115,Thu May 23 18:59:50 2019,Thu May 23 19:00:05 2019,3.2908,14.8817
98,117,Thu May 23 19:00:24 2019,Thu May 23 19:00:39 2019,3.273,14.6495
99,118,Thu May 23 19:00:39 2019,Thu May 23 19:00:53 2019,3.2371,13.9307
100,119,Thu May 23 19:00:53 2019,Thu May 23 19:01:07 2019,3.2637,14.0181
101,121,Thu May 23 19:01:26 2019,Thu May 23 19:01:38 2019,3.4501,12.3871
102,123,Thu May 23 19:01:53 2019,Thu May 23 19:02:06 2019,3.6602,12.8193
