,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,3,Thu May 23 18:23:27 2019,Thu May 23 18:23:57 2019,3.2786,29.7508
1,5,Thu May 23 18:24:17 2019,Thu May 23 18:24:41 2019,5.3031,24.0493
2,8,Thu May 23 18:25:32 2019,Thu May 23 18:25:56 2019,3.9379,24.3397
3,9,Thu May 23 18:25:56 2019,Thu May 23 18:26:21 2019,3.61,24.0151
4,11,Thu May 23 18:26:49 2019,Thu May 23 18:27:22 2019,9.8833,32.9412
5,12,Thu May 23 18:27:22 2019,Thu May 23 18:27:49 2019,4.029,27.2469
6,14,Thu May 23 18:28:18 2019,Thu May 23 18:28:46 2019,7.8888,27.1569
7,22,Thu May 23 18:32:32 2019,Thu May 23 18:32:57 2019,5.3561,24.5659
8,25,Thu May 23 18:33:44 2019,Thu May 23 18:34:11 2019,5.5205,26.5321
9,26,Thu May 23 18:34:11 2019,Thu May 23 18:34:36 2019,6.2382,25.7048
10,27,Thu May 23 18:34:36 2019,Thu May 23 18:35:02 2019,5.9834,25.8242
11,28,Thu May 23 18:35:02 2019,Thu May 23 18:35:23 2019,3.4685,20.5039
12,29,Thu May 23 18:35:23 2019,Thu May 23 18:35:47 2019,4.422,24.573
13,30,Thu May 23 18:35:47 2019,Thu May 23 18:36:13 2019,5.5066,25.4327
14,31,Thu May 23 18:36:13 2019,Thu May 23 18:36:35 2019,3.7195,22.1398
15,32,Thu May 23 18:36:35 2019,Thu May 23 18:36:59 2019,3.4964,23.8503
16,33,Thu May 23 18:36:59 2019,Thu May 23 18:37:21 2019,3.5723,22.5241
17,34,Thu May 23 18:37:21 2019,Thu May 23 18:37:48 2019,6.0506,26.5174
18,35,Thu May 23 18:37:48 2019,Thu May 23 18:38:11 2019,4.3983,23.5742
19,36,Thu May 23 18:38:11 2019,Thu May 23 18:38:34 2019,3.6326,22.3473
20,37,Thu May 23 18:38:34 2019,Thu May 23 18:38:57 2019,3.5995,23.2638
21,38,Thu May 23 18:38:57 2019,Thu May 23 18:39:20 2019,3.5497,23.2624
22,39,Thu May 23 18:39:20 2019,Thu May 23 18:39:43 2019,3.4693,23.3598
23,40,Thu May 23 18:39:43 2019,Thu May 23 18:40:08 2019,3.4611,24.8633
24,41,Thu May 23 18:40:08 2019,Thu May 23 18:40:29 2019,3.6604,20.8076
25,42,Thu May 23 18:40:29 2019,Thu May 23 18:40:54 2019,6.0592,24.4546
26,43,Thu May 23 18:40:54 2019,Thu May 23 18:41:14 2019,4.2287,20.0398
27,45,Thu May 23 18:41:37 2019,Thu May 23 18:41:57 2019,3.6176,19.6269
28,46,Thu May 23 18:41:57 2019,Thu May 23 18:42:18 2019,3.8528,21.3994
29,47,Thu May 23 18:42:18 2019,Thu May 23 18:42:42 2019,3.8493,23.7155
30,49,Thu May 23 18:43:01 2019,Thu May 23 18:43:22 2019,3.5117,20.312
31,50,Thu May 23 18:43:22 2019,Thu May 23 18:43:42 2019,3.6878,20.4729
32,51,Thu May 23 18:43:42 2019,Thu May 23 18:44:02 2019,3.6212,20.4239
33,52,Thu May 23 18:44:02 2019,Thu May 23 18:44:22 2019,3.4682,19.9223
34,53,Thu May 23 18:44:22 2019,Thu May 23 18:44:42 2019,3.3666,19.936
35,54,Thu May 23 18:44:42 2019,Thu May 23 18:45:03 2019,3.3611,20.4889
36,55,Thu May 23 18:45:03 2019,Thu May 23 18:45:25 2019,3.83,22.3918
37,56,Thu May 23 18:45:25 2019,Thu May 23 18:45:41 2019,3.2869,16.2338
38,57,Thu May 23 18:45:41 2019,Thu May 23 18:46:00 2019,3.4623,18.5251
39,58,Thu May 23 18:46:00 2019,Thu May 23 18:46:16 2019,3.3849,16.3187
40,59,Thu May 23 18:46:16 2019,Thu May 23 18:46:34 2019,3.5285,18.0569
41,60,Thu May 23 18:46:34 2019,Thu May 23 18:46:52 2019,3.4641,17.6068
42,61,Thu May 23 18:46:52 2019,Thu May 23 18:47:09 2019,3.7584,17.5393
43,62,Thu May 23 18:47:09 2019,Thu May 23 18:47:27 2019,3.4224,17.1283
44,63,Thu May 23 18:47:27 2019,Thu May 23 18:47:45 2019,3.4395,18.0511
45,64,Thu May 23 18:47:45 2019,Thu May 23 18:48:02 2019,3.4027,16.9327
46,65,Thu May 23 18:48:02 2019,Thu May 23 18:48:19 2019,3.3934,17.8063
47,66,Thu May 23 18:48:19 2019,Thu May 23 18:48:36 2019,3.5,16.6987
48,67,Thu May 23 18:48:36 2019,Thu May 23 18:48:52 2019,3.4495,15.8656
49,68,Thu May 23 18:48:52 2019,Thu May 23 18:49:09 2019,3.5081,17.1907
50,69,Thu May 23 18:49:09 2019,Thu May 23 18:49:26 2019,3.2245,16.541
51,70,Thu May 23 18:49:26 2019,Thu May 23 18:49:43 2019,3.3332,17.438
52,71,Thu May 23 18:49:43 2019,Thu May 23 18:50:00 2019,3.2623,16.9168
53,72,Thu May 23 18:50:00 2019,Thu May 23 18:50:18 2019,3.2923,17.9711
54,73,Thu May 23 18:50:18 2019,Thu May 23 18:50:36 2019,3.665,18.3084
55,74,Thu May 23 18:50:36 2019,Thu May 23 18:50:54 2019,4.3798,18.177
56,75,Thu May 23 18:50:54 2019,Thu May 23 18:51:13 2019,3.8439,18.7728
57,77,Thu May 23 18:51:30 2019,Thu May 23 18:51:46 2019,3.2389,16.075
58,78,Thu May 23 18:51:46 2019,Thu May 23 18:52:03 2019,3.3523,16.8806
59,79,Thu May 23 18:52:03 2019,Thu May 23 18:52:23 2019,3.7636,19.7016
60,80,Thu May 23 18:52:23 2019,Thu May 23 18:52:39 2019,3.8564,15.8974
61,81,Thu May 23 18:52:39 2019,Thu May 23 18:52:55 2019,3.7493,16.3497
62,82,Thu May 23 18:52:55 2019,Thu May 23 18:53:12 2019,3.3675,16.5743
63,83,Thu May 23 18:53:12 2019,Thu May 23 18:53:29 2019,3.2271,16.9524
64,84,Thu May 23 18:53:29 2019,Thu May 23 18:53:45 2019,3.5724,16.7358
65,85,Thu May 23 18:53:45 2019,Thu May 23 18:54:03 2019,3.4829,17.7185
66,86,Thu May 23 18:54:03 2019,Thu May 23 18:54:21 2019,3.801,18.1287
67,87,Thu May 23 18:54:21 2019,Thu May 23 18:54:38 2019,3.7474,16.8353
68,88,Thu May 23 18:54:38 2019,Thu May 23 18:54:54 2019,3.5232,15.9738
69,89,Thu May 23 18:54:54 2019,Thu May 23 18:55:11 2019,3.5396,17.1118
70,90,Thu May 23 18:55:11 2019,Thu May 23 18:55:28 2019,3.6484,17.1299
71,91,Thu May 23 18:55:28 2019,Thu May 23 18:55:46 2019,3.5472,17.363
72,92,Thu May 23 18:55:46 2019,Thu May 23 18:56:02 2019,3.3312,16.5184
73,93,Thu May 23 18:56:02 2019,Thu May 23 18:56:20 2019,4.4244,17.8353
74,94,Thu May 23 18:56:20 2019,Thu May 23 18:56:34 2019,3.6554,14.513
75,95,Thu May 23 18:56:34 2019,Thu May 23 18:56:48 2019,3.4339,13.9064
76,96,Thu May 23 18:56:48 2019,Thu May 23 18:57:02 2019,3.3199,13.391
77,97,Thu May 23 18:57:02 2019,Thu May 23 18:57:18 2019,3.2948,16.1108
78,98,Thu May 23 18:57:18 2019,Thu May 23 18:57:31 2019,3.3589,13.5409
79,99,Thu May 23 18:57:31 2019,Thu May 23 18:57:45 2019,3.2212,13.3138
80,100,Thu May 23 18:57:45 2019,Thu May 23 18:57:58 2019,3.1997,13.6114
81,101,Thu May 23 18:57:58 2019,Thu May 23 18:58:12 2019,3.2801,13.786
82,102,Thu May 23 18:58:12 2019,Thu May 23 18:58:26 2019,3.2185,13.9769
83,103,Thu May 23 18:58:26 2019,Thu May 23 18:58:39 2019,3.219,13.3067
84,104,Thu May 23 18:58:39 2019,Thu May 23 18:58:53 2019,3.2322,14.1285
85,105,Thu May 23 18:58:53 2019,Thu May 23 18:59:07 2019,3.2343,13.4057
86,106,Thu May 23 18:59:07 2019,Thu May 23 18:59:21 2019,3.4078,13.8324
87,107,Thu May 23 18:59:21 2019,Thu May 23 18:59:36 2019,3.3346,14.864
88,108,Thu May 23 18:59:36 2019,Thu May 23 18:59:50 2019,3.2981,14.1816
89,109,Thu May 23 18:59:50 2019,Thu May 23 19:00:04 2019,3.2556,14.0339
90,111,Thu May 23 19:00:23 2019,Thu May 23 19:00:38 2019,3.2465,15.0049
91,112,Thu May 23 19:00:38 2019,Thu May 23 19:00:53 2019,3.2172,14.3303
92,113,Thu May 23 19:00:53 2019,Thu May 23 19:01:06 2019,3.3479,13.7358
