,1:number,2:start_time,3:end_time,4:pic_times,5:total_time
0,1,09:53:36,09:53:44,1.1612,7.3964
1,3,09:53:51,09:53:58,1.132,6.8582
2,4,09:53:58,09:54:05,1.1254,6.8245
3,5,09:54:05,09:54:12,1.1331,6.8954
4,6,09:54:12,09:54:19,1.128,6.9493
5,7,09:54:19,09:54:26,1.1353,6.8905
6,8,09:54:26,09:54:32,1.1306,6.8569
7,9,09:54:32,09:54:39,1.1451,6.8889
8,10,09:54:39,09:54:46,1.1532,6.8969
9,11,09:54:46,09:54:53,1.1518,6.7977
10,12,09:54:53,09:55:00,1.1819,6.5798
11,13,09:55:00,09:55:06,1.139,6.5605
12,14,09:55:06,09:55:13,1.2417,6.7082
13,15,09:55:13,09:55:20,1.1711,6.7647
14,16,09:55:20,09:55:26,1.1346,6.7999
15,17,09:55:26,09:55:33,1.161,6.7733
16,18,09:55:33,09:55:40,1.1396,6.6223
17,19,09:55:40,09:55:46,1.1286,6.6713
18,20,09:55:46,09:55:53,1.1516,6.72
19,21,09:55:53,09:56:00,1.1875,6.5113
20,22,09:56:00,09:56:06,1.1669,6.5877
21,23,09:56:06,09:56:13,1.1332,6.3317
22,24,09:56:13,09:56:19,1.2423,6.6261
23,25,09:56:19,09:56:26,1.1625,6.567
24,26,09:56:26,09:56:33,1.1534,6.8173
25,28,09:56:39,09:56:46,1.1518,6.866
26,30,09:56:54,09:57:00,1.1522,6.8259
27,31,09:57:00,09:57:08,1.173,7.0834
28,32,09:57:08,09:57:15,1.1358,7.0298
29,33,09:57:15,09:57:21,1.1126,6.9185
30,34,09:57:21,09:57:29,1.1078,7.037
31,35,09:57:29,09:57:35,1.0948,6.8825
32,36,09:57:35,09:57:42,1.1094,6.6259
33,37,09:57:42,09:57:49,1.1038,6.9241
34,38,09:57:49,09:57:55,1.1102,6.5043
35,39,09:57:55,09:58:02,1.1213,6.7795
36,40,09:58:02,09:58:09,1.1044,6.463
37,41,09:58:09,09:58:15,1.0934,6.3671
38,42,09:58:15,09:58:21,1.1028,6.3478
39,43,09:58:21,09:58:28,1.1019,6.9329
40,44,09:58:28,09:58:35,1.098,6.4558
41,45,09:58:35,09:58:42,1.1787,6.8519
42,47,09:58:49,09:58:55,1.1403,6.8545
43,48,09:58:55,09:59:02,1.1161,6.9814
44,49,09:59:02,09:59:09,1.1604,6.989
45,50,09:59:09,09:59:16,1.1639,7.0339
46,51,09:59:16,09:59:23,1.153,6.9871
47,52,09:59:23,09:59:30,1.1328,6.7644
48,53,09:59:30,09:59:37,1.1263,6.8936
49,54,09:59:37,09:59:44,1.198,6.5761
50,55,09:59:44,09:59:50,1.1292,6.4971
51,56,09:59:50,09:59:57,1.1595,6.6184
52,57,09:59:57,10:00:03,1.1149,6.7031
53,58,10:00:03,10:00:12,1.1344,8.0818
54,59,10:00:12,10:00:18,1.1191,6.7859
55,60,10:00:18,10:00:25,1.2034,6.6763
56,61,10:00:25,10:00:32,1.1484,6.6192
57,62,10:00:32,10:00:38,1.1424,6.6688
58,63,10:00:38,10:00:45,1.1132,6.7805
59,64,10:00:45,10:00:52,1.1653,6.5163
60,65,10:00:52,10:00:58,1.1719,6.6721
61,66,10:00:58,10:01:05,1.1804,6.4097
62,67,10:01:05,10:01:11,1.1216,6.3352
63,68,10:01:11,10:01:18,1.1316,6.8627
64,69,10:01:18,10:01:24,1.1241,6.3266
65,70,10:01:24,10:01:31,1.155,6.4226
66,71,10:01:31,10:01:37,1.1508,6.7243
67,72,10:01:37,10:01:44,1.1333,6.7044
68,73,10:01:44,10:01:51,1.1229,6.4822
69,74,10:01:51,10:01:57,1.1545,6.4763
70,75,10:01:57,10:02:04,1.1469,6.7948
71,76,10:02:04,10:02:11,1.1321,6.8196
72,77,10:02:11,10:02:17,1.1606,6.6384
73,78,10:02:17,10:02:24,1.2144,6.6747
74,79,10:02:24,10:02:31,1.1327,6.7674
75,80,10:02:31,10:02:38,1.1176,6.8508
76,81,10:02:38,10:02:44,1.1397,6.9314
77,82,10:02:44,10:02:51,1.1339,6.9725
78,83,10:02:51,10:02:58,1.1679,6.8787
79,84,10:02:58,10:03:05,1.1313,7.123
80,85,10:03:05,10:03:12,1.1189,6.7412
81,86,10:03:12,10:03:19,1.0993,6.5956
82,87,10:03:19,10:03:25,1.1113,6.6101
83,88,10:03:25,10:03:32,1.118,6.5942
84,89,10:03:32,10:03:39,1.0949,6.7161
85,90,10:03:39,10:03:45,1.104,6.6274
86,91,10:03:45,10:03:52,1.1106,6.6583
87,92,10:03:52,10:03:58,1.1025,6.3969
88,93,10:03:58,10:04:05,1.11,6.932
89,95,10:04:12,10:04:19,1.1007,6.7061
90,96,10:04:19,10:04:25,1.1018,6.7397
91,97,10:04:25,10:04:32,1.106,6.8013
92,98,10:04:32,10:04:39,1.1009,6.8198
93,99,10:04:39,10:04:45,1.1063,6.3281
94,100,10:04:45,10:04:52,1.1128,6.6794
95,101,10:04:52,10:04:59,1.1201,6.6844
96,102,10:04:59,10:05:05,1.1071,6.4135
97,103,10:05:05,10:05:12,1.1144,6.8533
98,104,10:05:12,10:05:19,1.1024,6.6142
99,105,10:05:19,10:05:25,1.1077,6.8056
100,106,10:05:25,10:05:32,1.1017,6.5981
101,107,10:05:32,10:05:39,1.1036,6.5655
102,108,10:05:39,10:05:45,1.1023,6.5131
103,109,10:05:45,10:05:52,1.0964,6.7318
104,110,10:05:52,10:05:58,1.1119,6.483
105,111,10:05:58,10:06:05,1.1222,6.5722
106,112,10:06:05,10:06:12,1.1063,6.7975
107,113,10:06:12,10:06:18,1.1091,6.5155
108,114,10:06:18,10:06:25,1.1065,6.6788
109,115,10:06:25,10:06:32,1.1067,6.8161
110,116,10:06:32,10:06:38,1.1075,6.6689
111,117,10:06:38,10:06:45,1.1004,6.5029
112,118,10:06:45,10:06:52,1.1071,6.7451
113,119,10:06:52,10:06:58,1.0959,6.5314
114,120,10:06:58,10:07:05,1.1174,6.6709
115,121,10:07:05,10:07:11,1.1125,6.6324
116,122,10:07:11,10:07:18,1.0977,6.3699
117,123,10:07:18,10:07:25,1.1021,6.7953
118,124,10:07:25,10:07:31,1.1121,6.698
119,125,10:07:31,10:07:38,1.104,6.8038
120,126,10:07:38,10:07:45,1.1146,6.5331
121,127,10:07:45,10:07:51,1.1091,6.3767
122,128,10:07:51,10:07:58,1.1112,6.7564
123,129,10:07:58,10:08:04,1.116,6.5504
124,130,10:08:04,10:08:11,1.1078,6.5645
125,131,10:08:11,10:08:18,1.1138,6.7517
